ticket_id,customer_id,created_date,category,priority,resolution_days,csat_score
TKT_007415,CUST_04998,2023-09-10,Delivery,Low,1,4
TKT_007416,CUST_02077,2024-01-25,Payment,Medium,3,4
TKT_007417,CUST_00257,2022-08-17,Delivery,High,2,3
TKT_007418,CUST_01093,2022-02-26,Delivery,Medium,1,5
TKT_007419,CUST_04202,2024-04-19,Other,High,2,4
TKT_007420,CUST_00522,2024-04-14,Return,Medium,2,
TKT_007421,CUST_02540,2023-04-27,Account,Low,1,4
TKT_007422,CUST_04231,2023-11-02,Return,Medium,1,3
TKT_007423,CUST_03338,2022-09-14,Product Quality,High,1,4
TKT_007424,CUST_00132,2022-09-30,Product Quality,Medium,5,4
TKT_007425,CUST_01746,2022-08-03,Payment,Low,7,1
TKT_007426,CUST_00323,2023-03-01,Product Quality,Medium,5,
TKT_007427,CUST_02233,2023-08-29,Account,Medium,7,
TKT_007428,CUST_00196,2023-04-10,Return,Medium,1,4
TKT_007429,CUST_04067,2022-10-09,Account,Low,2,5
TKT_007430,CUST_03638,2023-10-01,Return,Medium,5,5
TKT_007431,CUST_02787,2022-10-13,Product Quality,Medium,1,4
TKT_007432,CUST_03236,2023-07-17,Account,Medium,1,4
TKT_007433,CUST_03680,2023-06-05,Return,High,1,5
TKT_007434,CUST_02859,2023-04-12,Product Quality,Medium,1,1
TKT_007435,CUST_00624,2024-03-31,App Issue,Low,3,3
TKT_007436,CUST_03206,2022-07-14,Other,Medium,7,2
TKT_007437,CUST_01851,2023-10-25,Delivery,Medium,7,5
TKT_007438,CUST_02007,2023-01-22,Delivery,Low,5,4
TKT_007439,CUST_00290,2023-01-07,Payment,High,3,1
TKT_007440,CUST_01733,2022-08-05,Payment,High,2,5
TKT_007441,CUST_01430,2022-11-11,Product Quality,Medium,3,4
TKT_007442,CUST_02294,2023-10-11,Account,High,7,5
TKT_007443,CUST_03442,2023-08-15,Return,Medium,1,4
TKT_007444,CUST_02294,2023-09-27,Other,Medium,1,3
TKT_007445,CUST_01840,2024-05-08,Other,Medium,3,5
TKT_007446,CUST_03759,2022-01-05,Return,Medium,5,5
TKT_007447,CUST_00562,2024-04-23,Product Quality,Low,3,4
TKT_007448,CUST_04219,2022-08-19,App Issue,Low,1,5
TKT_007449,CUST_03305,2023-08-07,Return,Low,1,5
TKT_007450,CUST_00825,2022-02-13,Delivery,Low,5,1
TKT_007451,CUST_04126,2022-10-12,Return,Low,3,4
TKT_007452,CUST_02362,2023-10-30,Account,High,5,2
TKT_007453,CUST_02258,2022-05-29,Payment,Low,5,4
TKT_007454,CUST_04761,2023-02-16,Other,High,3,5
TKT_007455,CUST_04353,2022-05-20,Product Quality,High,3,3
TKT_007456,CUST_03251,2023-04-21,App Issue,Medium,7,5
TKT_007457,CUST_02094,2022-02-26,Return,Low,1,2
TKT_007458,CUST_02613,2022-08-21,Account,Medium,10,5
TKT_007459,CUST_04602,2022-09-11,Product Quality,Low,,3
TKT_007460,CUST_03580,2022-07-20,Return,High,5,
TKT_007461,CUST_04217,2023-06-21,App Issue,Low,5,3
TKT_007462,CUST_01591,2022-07-04,Other,Medium,1,4
TKT_007463,CUST_01545,2022-10-24,Delivery,Medium,2,
TKT_007464,CUST_04187,2023-09-16,Other,Medium,1,4
TKT_007465,CUST_02801,2022-09-11,Other,Medium,10,2
TKT_007466,CUST_01040,2023-11-01,Product Quality,Medium,5,5
TKT_007467,CUST_04052,2024-03-20,Return,High,7,3
TKT_007468,CUST_04886,2024-04-08,Return,Medium,1,5
TKT_007469,CUST_01145,2022-09-30,App Issue,Medium,1,4
TKT_007470,CUST_00192,2022-04-01,App Issue,Medium,7,5
TKT_007471,CUST_02000,2024-05-05,Account,Medium,2,2
TKT_007472,CUST_01650,2022-06-23,Payment,Low,2,5
TKT_007473,CUST_04551,2022-01-04,Return,Medium,5,3
TKT_007474,CUST_04892,2022-09-24,Return,Medium,1,5
TKT_007475,CUST_03819,2022-08-23,Delivery,Medium,10,4
TKT_007476,CUST_04575,2024-02-03,Payment,Medium,5,5
TKT_007477,CUST_00667,2024-05-18,Delivery,Low,2,1
TKT_007478,CUST_03543,2023-11-06,Delivery,High,2,4
TKT_007479,CUST_02660,2023-06-03,Product Quality,Medium,2,4
TKT_007480,CUST_04477,2023-05-21,Delivery,Low,3,4
TKT_007481,CUST_00465,2022-03-29,App Issue,Low,5,5
TKT_007482,CUST_04543,2022-09-03,Payment,Medium,3,4
TKT_007483,CUST_01765,2023-09-21,Return,Medium,5,5
TKT_007484,CUST_04995,2023-01-09,Other,Low,1,2
TKT_007485,CUST_01674,2024-02-06,App Issue,Medium,3,2
TKT_007486,CUST_04289,2022-12-16,Account,High,3,3
TKT_007487,CUST_04004,2024-05-31,Delivery,High,2,1
TKT_007488,CUST_04077,2023-11-05,Product Quality,Medium,2,4
TKT_007489,CUST_01986,2023-11-11,App Issue,High,1,2
TKT_007490,CUST_01683,2022-09-29,App Issue,Low,3,5
TKT_007491,CUST_03979,2023-12-01,Other,Medium,5,5
TKT_007492,CUST_02581,2023-05-01,Payment,Medium,1,5
TKT_007493,CUST_03102,2022-11-02,Product Quality,Medium,5,4
TKT_007494,CUST_01971,2024-01-18,Delivery,High,1,1
TKT_007495,CUST_02433,2022-12-06,Account,Medium,3,4
TKT_007496,CUST_02680,2023-07-24,Other,High,3,4
TKT_007497,CUST_01192,2022-04-17,Payment,Low,5,3
TKT_007498,CUST_04827,2023-09-25,App Issue,Medium,2,5
TKT_007499,CUST_02044,2024-04-06,Return,Medium,5,5
TKT_007500,CUST_02174,2022-10-24,Return,Medium,,3
TKT_007501,CUST_00640,2022-05-01,Return,Low,3,4
TKT_007502,CUST_03655,2023-03-18,Return,Low,3,3
TKT_007503,CUST_03829,2022-04-28,Payment,Low,5,1
TKT_007504,CUST_04801,2022-07-07,Account,Medium,5,5
TKT_007505,CUST_04426,2022-11-30,Return,Medium,3,5
TKT_007506,CUST_04870,2023-07-21,Payment,High,3,5
TKT_007507,CUST_00940,2023-01-31,Delivery,Low,3,5
TKT_007508,CUST_04771,2023-06-15,Payment,Medium,3,4
TKT_007509,CUST_01915,2023-10-05,Product Quality,Low,1,4
TKT_007510,CUST_02536,2023-12-08,Payment,Medium,3,5
TKT_007511,CUST_01279,2023-06-02,Return,Low,2,3
TKT_007512,CUST_02456,2023-02-08,Product Quality,Medium,5,
TKT_007513,CUST_02250,2022-02-07,Return,Low,7,1
TKT_007514,CUST_01878,2023-11-09,Payment,Medium,1,3
TKT_007515,CUST_00448,2023-12-21,Account,Low,1,
TKT_007516,CUST_01554,2022-03-07,Return,High,3,4
TKT_007517,CUST_00569,2024-01-23,App Issue,Low,2,4
TKT_007518,CUST_02266,2023-03-03,Return,Medium,1,5
TKT_007519,CUST_04891,2022-11-08,Return,Low,10,5
TKT_007520,CUST_00508,2023-06-26,App Issue,High,,2
TKT_007521,CUST_00522,2023-02-25,App Issue,Low,5,5
TKT_007522,CUST_01953,2022-06-12,Delivery,Low,2,5
TKT_007523,CUST_01973,2023-10-03,Product Quality,Low,3,
TKT_007524,CUST_03111,2022-09-08,Product Quality,High,7,2
TKT_007525,CUST_01902,2024-03-11,Product Quality,Low,2,4
TKT_007526,CUST_04759,2024-06-04,Other,Low,5,4
TKT_007527,CUST_04895,2023-08-02,Account,Medium,3,4
TKT_007528,CUST_03596,2022-12-28,App Issue,Medium,2,5
TKT_007529,CUST_02326,2023-12-15,Payment,High,5,4
TKT_007530,CUST_01358,2022-05-16,Account,Medium,3,4
TKT_007531,CUST_04278,2023-08-20,App Issue,Medium,2,4
TKT_007532,CUST_03069,2023-01-20,Delivery,Medium,2,3
TKT_007533,CUST_01473,2023-09-11,Product Quality,Medium,10,5
TKT_007534,CUST_01054,2023-11-10,Other,High,1,4
TKT_007535,CUST_03129,2024-02-06,App Issue,Low,1,2
TKT_007536,CUST_04539,2023-12-08,Delivery,Medium,3,3
TKT_007537,CUST_01810,2023-05-11,Account,Medium,2,4
TKT_007538,CUST_01358,2023-05-03,Other,Medium,1,
TKT_007539,CUST_03886,2023-10-14,Return,Medium,5,5
TKT_007540,CUST_01621,2022-12-23,Payment,Medium,3,4
TKT_007541,CUST_04892,2023-12-17,Delivery,Low,2,
TKT_007542,CUST_04846,2022-06-29,Payment,Low,2,
TKT_007543,CUST_04978,2022-02-14,Other,Medium,3,1
TKT_007544,CUST_02223,2024-05-09,Product Quality,High,3,
TKT_007545,CUST_02964,2022-06-25,Delivery,Low,2,4
TKT_007546,CUST_01946,2022-03-29,App Issue,Low,2,1
TKT_007547,CUST_02280,2022-01-08,Delivery,Low,10,4
TKT_007548,CUST_01047,2024-05-31,Account,High,2,5
TKT_007549,CUST_03088,2022-05-23,Other,High,2,3
TKT_007550,CUST_02069,2022-12-08,Return,Low,2,4
TKT_007551,CUST_00894,2023-06-21,Other,Low,2,4
TKT_007552,CUST_04896,2022-01-31,App Issue,Low,1,2
TKT_007553,CUST_03430,2024-05-28,Delivery,Low,2,5
TKT_007554,CUST_02191,2024-04-28,Other,Medium,2,4
TKT_007555,CUST_04865,2023-04-13,Delivery,Medium,2,3
TKT_007556,CUST_02005,2022-12-07,Delivery,Medium,2,3
TKT_007557,CUST_03699,2024-04-02,Payment,Medium,2,4
TKT_007558,CUST_02882,2023-05-24,App Issue,Medium,10,3
TKT_007559,CUST_00181,2022-03-17,Delivery,Low,5,4
TKT_007560,CUST_01546,2023-05-28,Payment,Low,,5
TKT_007561,CUST_02236,2022-10-18,Product Quality,Medium,3,3
TKT_007562,CUST_01766,2023-08-25,Payment,Medium,5,3
TKT_007563,CUST_00921,2024-04-10,Delivery,Medium,10,4
TKT_007564,CUST_03018,2022-02-18,Payment,Low,3,1
TKT_007565,CUST_04324,2023-02-16,App Issue,Low,7,2
TKT_007566,CUST_00474,2022-11-20,Account,Medium,2,4
TKT_007567,CUST_00478,2022-12-17,Product Quality,Low,3,5
TKT_007568,CUST_01495,2023-01-06,Delivery,Medium,1,4
TKT_007569,CUST_01363,2022-02-12,App Issue,Medium,5,5
TKT_007570,CUST_04390,2024-02-18,Other,Medium,1,2
TKT_007571,CUST_03301,2024-04-04,Account,High,1,4
TKT_007572,CUST_03674,2023-08-02,Delivery,Low,3,5
TKT_007573,CUST_05000,2023-11-23,App Issue,Medium,1,5
TKT_007574,CUST_00731,2023-09-07,Return,High,10,5
TKT_007575,CUST_01743,2024-04-03,Account,Medium,2,5
TKT_007576,CUST_00418,2023-12-20,Return,Medium,3,5
TKT_007577,CUST_03088,2023-08-28,App Issue,Medium,1,5
TKT_007578,CUST_02801,2022-03-15,Delivery,High,2,4
TKT_007579,CUST_04997,2024-04-26,Other,Medium,2,5
TKT_007580,CUST_03610,2024-04-19,Delivery,Medium,2,4
TKT_007581,CUST_03757,2023-07-23,Return,Medium,2,4
TKT_007582,CUST_02648,2023-02-13,App Issue,High,3,5
TKT_007583,CUST_01270,2022-08-17,Other,Medium,2,2
TKT_007584,CUST_03793,2023-02-15,Return,Medium,5,3
TKT_007585,CUST_03839,2024-05-02,App Issue,Low,3,3
TKT_007586,CUST_03646,2023-06-17,Delivery,Medium,3,3
TKT_007587,CUST_04190,2022-12-09,Return,Low,2,3
TKT_007588,CUST_04725,2022-12-27,Delivery,Medium,3,4
TKT_007589,CUST_03647,2024-03-24,App Issue,Low,3,5
TKT_007590,CUST_04201,2023-09-24,Account,Low,1,5
TKT_007591,CUST_04638,2022-04-29,Other,Low,2,4
TKT_007592,CUST_03013,2024-04-11,Other,High,7,4
TKT_007593,CUST_03006,2023-09-22,Product Quality,Medium,5,1
TKT_007594,CUST_04584,2022-11-25,Product Quality,Low,1,5
TKT_007595,CUST_04092,2023-04-02,Return,Medium,7,4
TKT_007596,CUST_00828,2023-07-25,App Issue,Medium,3,3
TKT_007597,CUST_04185,2022-03-01,Return,High,2,2
TKT_007598,CUST_04026,2023-03-27,Return,Low,5,3
TKT_007599,CUST_00944,2024-04-16,Other,Medium,7,2
TKT_007600,CUST_02403,2024-05-15,Return,High,5,5
TKT_007601,CUST_00718,2022-03-20,App Issue,Medium,1,1
TKT_007602,CUST_03232,2022-05-16,Other,Medium,7,2
TKT_007603,CUST_00973,2024-01-13,Product Quality,Medium,,4
TKT_007604,CUST_04674,2024-03-28,Return,High,3,4
TKT_007605,CUST_03420,2024-03-21,Payment,Medium,1,4
TKT_007606,CUST_02988,2022-02-08,Delivery,Medium,1,4
TKT_007607,CUST_00871,2022-12-04,Return,High,3,4
TKT_007608,CUST_01960,2023-10-05,Other,Medium,2,3
TKT_007609,CUST_02130,2022-07-11,Other,Medium,1,3
TKT_007610,CUST_02918,2024-05-21,App Issue,High,5,2
TKT_007611,CUST_03030,2023-08-03,Payment,Low,5,3
TKT_007612,CUST_04074,2022-12-15,Payment,Medium,5,1
TKT_007613,CUST_00982,2024-03-14,Delivery,High,2,5
TKT_007614,CUST_03993,2023-06-30,App Issue,Low,2,2
TKT_007615,CUST_00572,2023-04-25,Other,Low,1,3
TKT_007616,CUST_03954,2023-08-08,Delivery,Low,1,4
TKT_007617,CUST_03846,2024-02-27,Other,Medium,2,5
TKT_007618,CUST_04841,2022-06-22,Return,Medium,1,1
TKT_007619,CUST_03246,2023-05-04,Product Quality,High,3,5
TKT_007620,CUST_01366,2023-07-28,App Issue,Medium,3,3
TKT_007621,CUST_00149,2023-11-25,Account,Low,5,4
TKT_007622,CUST_00258,2022-02-05,Product Quality,Low,,5
TKT_007623,CUST_02116,2022-03-28,Product Quality,Medium,2,5
TKT_007624,CUST_03028,2023-12-22,Return,Medium,2,3
TKT_007625,CUST_03167,2022-03-17,Return,Medium,1,2
TKT_007626,CUST_03654,2022-03-10,Account,Low,5,4
TKT_007627,CUST_02837,2023-08-16,Delivery,Medium,5,5
TKT_007628,CUST_03219,2022-03-15,Other,Medium,3,5
TKT_007629,CUST_04113,2023-06-01,Payment,Low,2,3
TKT_007630,CUST_04873,2022-11-23,Return,Medium,,4
TKT_007631,CUST_03955,2023-04-09,Other,Low,3,3
TKT_007632,CUST_01538,2022-10-10,Payment,High,7,4
TKT_007633,CUST_03513,2024-04-14,Payment,Medium,2,5
TKT_007634,CUST_02207,2023-02-12,Delivery,High,7,3
TKT_007635,CUST_00837,2023-07-07,Return,Low,5,5
TKT_007636,CUST_01011,2022-10-07,Account,Low,1,4
TKT_007637,CUST_03518,2022-07-05,Delivery,Low,1,1
TKT_007638,CUST_02216,2023-09-29,Return,High,2,3
TKT_007639,CUST_01481,2022-11-09,Payment,High,3,3
TKT_007640,CUST_00188,2024-03-22,Account,Medium,5,3
TKT_007641,CUST_02949,2022-06-14,Payment,High,1,4
TKT_007642,CUST_00820,2022-04-03,Other,Medium,2,5
TKT_007643,CUST_00183,2022-07-18,Delivery,High,3,5
TKT_007644,CUST_02644,2022-12-30,Other,Low,3,2
TKT_007645,CUST_03124,2022-09-20,Delivery,High,1,5
TKT_007646,CUST_04415,2023-07-31,Account,Medium,7,5
TKT_007647,CUST_00273,2022-07-07,Product Quality,Low,3,1
TKT_007648,CUST_00676,2022-03-14,Delivery,Medium,7,4
TKT_007649,CUST_03145,2022-08-29,Return,Medium,5,4
TKT_007650,CUST_04013,2023-05-26,Payment,Low,2,4
TKT_007651,CUST_01902,2022-05-12,Return,Low,5,1
TKT_007652,CUST_00624,2022-08-07,Product Quality,Low,1,4
TKT_007653,CUST_02489,2022-12-11,Payment,Medium,10,4
TKT_007654,CUST_03425,2022-09-05,Payment,High,3,5
TKT_007655,CUST_03307,2023-10-13,Payment,Low,1,5
TKT_007656,CUST_02023,2022-08-07,Product Quality,High,2,4
TKT_007657,CUST_01387,2022-10-20,App Issue,High,1,3
TKT_007658,CUST_02251,2023-10-13,Account,Medium,2,4
TKT_007659,CUST_04308,2024-04-17,Product Quality,Medium,10,4
TKT_007660,CUST_01793,2023-01-09,App Issue,Low,3,4
TKT_007661,CUST_00030,2024-01-22,Delivery,Medium,5,4
TKT_007662,CUST_01544,2023-06-11,Account,Medium,3,1
TKT_007663,CUST_03289,2024-03-25,Payment,Medium,2,1
TKT_007664,CUST_03258,2024-05-10,Payment,High,10,4
TKT_007665,CUST_03090,2022-11-04,Other,Medium,3,3
TKT_007666,CUST_01841,2023-10-22,Return,Low,7,4
TKT_007667,CUST_04233,2023-04-07,Return,Medium,2,1
TKT_007668,CUST_01517,2023-08-28,App Issue,Medium,5,5
TKT_007669,CUST_02871,2022-07-02,Account,Low,7,4
TKT_007670,CUST_02475,2022-08-03,Account,Medium,5,4
TKT_007671,CUST_03783,2022-03-03,App Issue,High,2,5
TKT_007672,CUST_00894,2023-08-25,Other,Low,2,
TKT_007673,CUST_04343,2023-04-28,App Issue,High,10,4
TKT_007674,CUST_03301,2023-07-21,Product Quality,Medium,5,3
TKT_007675,CUST_01898,2022-10-21,App Issue,High,2,3
TKT_007676,CUST_03516,2023-04-17,Account,Medium,3,5
TKT_007677,CUST_02499,2022-07-21,Other,Medium,3,4
TKT_007678,CUST_01284,2022-11-11,Product Quality,Medium,5,5
TKT_007679,CUST_04195,2023-03-09,Other,Low,5,3
TKT_007680,CUST_04953,2023-07-16,Delivery,Medium,2,4
TKT_007681,CUST_04037,2024-03-16,Payment,Medium,1,4
TKT_007682,CUST_03850,2023-02-13,Return,High,2,5
TKT_007683,CUST_03474,2024-03-25,Other,Medium,7,3
TKT_007684,CUST_04816,2024-01-20,Other,Low,3,1
TKT_007685,CUST_03185,2022-06-22,App Issue,Medium,7,4
TKT_007686,CUST_01579,2023-08-31,Account,Low,2,3
TKT_007687,CUST_01433,2022-02-17,Account,Medium,5,5
TKT_007688,CUST_03613,2023-09-29,App Issue,High,1,4
TKT_007689,CUST_00548,2022-10-04,Delivery,Medium,1,3
TKT_007690,CUST_01149,2024-02-25,Delivery,Medium,3,4
TKT_007691,CUST_02775,2024-01-15,Return,Medium,1,4
TKT_007692,CUST_02947,2022-11-26,Delivery,Medium,1,3
TKT_007693,CUST_02351,2022-03-02,Return,Low,1,4
TKT_007694,CUST_02257,2024-06-16,Other,Medium,2,5
TKT_007695,CUST_01550,2022-11-10,Other,High,7,4
TKT_007696,CUST_00470,2022-11-29,App Issue,Medium,7,3
TKT_007697,CUST_02410,2022-10-30,Payment,High,3,5
TKT_007698,CUST_00654,2024-01-02,Delivery,Low,7,3
TKT_007699,CUST_03795,2023-09-14,Delivery,Medium,3,1
TKT_007700,CUST_02914,2022-05-02,Other,High,2,4
TKT_007701,CUST_03432,2022-07-29,Product Quality,High,5,4
TKT_007702,CUST_04423,2024-05-15,App Issue,Medium,3,5
TKT_007703,CUST_02399,2022-02-10,Payment,Medium,1,5
TKT_007704,CUST_00310,2024-05-13,Product Quality,Low,2,2
TKT_007705,CUST_01300,2022-05-01,Product Quality,Medium,7,4
TKT_007706,CUST_04448,2024-05-22,Product Quality,Low,3,5
TKT_007707,CUST_01754,2024-02-11,Account,Medium,1,1
TKT_007708,CUST_01759,2022-10-01,Delivery,Low,10,5
TKT_007709,CUST_02174,2022-05-11,Return,Medium,10,3
TKT_007710,CUST_01855,2022-09-02,App Issue,Medium,2,4
TKT_007711,CUST_04870,2023-03-02,Payment,Low,7,1
TKT_007712,CUST_02005,2023-07-23,Other,Medium,3,5
TKT_007713,CUST_03426,2023-05-14,Account,Medium,10,2
TKT_007714,CUST_04988,2022-01-05,Account,High,5,5
TKT_007715,CUST_04005,2023-10-01,Return,High,2,4
TKT_007716,CUST_04734,2023-07-22,Other,High,2,2
TKT_007717,CUST_02813,2022-10-15,Other,Medium,1,4
TKT_007718,CUST_03245,2022-11-20,Payment,Low,3,4
TKT_007719,CUST_03424,2022-07-09,Other,Medium,1,3
TKT_007720,CUST_04912,2022-10-02,Delivery,Medium,5,4
TKT_007721,CUST_02479,2024-01-09,Delivery,Medium,3,2
TKT_007722,CUST_00235,2022-12-14,Delivery,Medium,3,4
TKT_007723,CUST_02382,2022-08-01,Payment,Medium,10,3
TKT_007724,CUST_00388,2023-09-01,App Issue,Low,3,5
TKT_007725,CUST_00994,2022-05-04,Account,High,5,4
TKT_007726,CUST_02509,2022-01-08,Account,Low,2,
TKT_007727,CUST_00385,2022-03-01,Product Quality,High,2,2
TKT_007728,CUST_04790,2022-01-10,Delivery,Low,2,4
TKT_007729,CUST_04438,2023-07-21,Product Quality,Medium,2,4
TKT_007730,CUST_01942,2022-04-21,Delivery,Low,1,5
TKT_007731,CUST_02384,2022-04-04,Account,Medium,2,5
TKT_007732,CUST_04037,2024-05-15,Product Quality,Low,,
TKT_007733,CUST_00789,2022-06-15,Payment,Low,7,2
TKT_007734,CUST_00746,2022-05-30,App Issue,Low,1,4
TKT_007735,CUST_00488,2022-07-16,App Issue,High,7,4
TKT_007736,CUST_01928,2023-04-04,Other,Low,2,4
TKT_007737,CUST_03463,2022-01-11,Other,Medium,7,5
TKT_007738,CUST_03814,2023-09-15,App Issue,Medium,2,4
TKT_007739,CUST_04989,2022-02-05,Other,Medium,5,3
TKT_007740,CUST_03223,2023-03-09,Other,High,1,1
TKT_007741,CUST_01071,2023-12-31,Delivery,Medium,2,3
TKT_007742,CUST_01496,2022-08-09,Return,Medium,2,3
TKT_007743,CUST_01747,2022-09-28,Delivery,Medium,7,1
TKT_007744,CUST_02591,2023-06-20,Delivery,Medium,10,5
TKT_007745,CUST_02828,2024-05-07,Other,Medium,1,3
TKT_007746,CUST_02717,2023-01-09,Other,Medium,2,4
TKT_007747,CUST_03286,2022-11-10,App Issue,Low,5,5
TKT_007748,CUST_03377,2022-09-25,Payment,Low,10,2
TKT_007749,CUST_02277,2022-01-24,Return,Medium,3,3
TKT_007750,CUST_00497,2024-01-25,Product Quality,Medium,2,2
TKT_007751,CUST_01312,2022-05-11,Return,High,5,
TKT_007752,CUST_02569,2022-12-07,Other,Low,2,5
TKT_007753,CUST_01127,2022-12-07,Delivery,Low,2,2
TKT_007754,CUST_00583,2024-03-08,Return,Medium,2,4
TKT_007755,CUST_03767,2023-12-14,App Issue,High,1,5
TKT_007756,CUST_03864,2023-12-23,Product Quality,Medium,3,5
TKT_007757,CUST_00659,2024-03-15,Payment,Medium,2,1
TKT_007758,CUST_04353,2022-02-13,Payment,Medium,3,3
TKT_007759,CUST_03270,2024-05-13,Return,Medium,2,4
TKT_007760,CUST_04436,2023-02-14,App Issue,High,2,3
TKT_007761,CUST_01147,2023-08-24,App Issue,Medium,2,1
TKT_007762,CUST_00461,2023-12-04,Delivery,Low,1,4
TKT_007763,CUST_03689,2022-09-11,Account,Low,2,
TKT_007764,CUST_00743,2023-11-30,Account,Medium,2,4
TKT_007765,CUST_01071,2024-04-01,Account,Medium,5,5
TKT_007766,CUST_00968,2022-05-27,Other,High,3,4
TKT_007767,CUST_04139,2023-12-26,Return,High,1,5
TKT_007768,CUST_02270,2022-03-24,Payment,Medium,3,3
TKT_007769,CUST_03150,2023-11-25,Product Quality,Medium,3,5
TKT_007770,CUST_00078,2023-06-23,Return,High,1,2
TKT_007771,CUST_00722,2022-07-04,Payment,Medium,3,3
TKT_007772,CUST_03121,2022-07-04,Return,Low,2,5
TKT_007773,CUST_00517,2022-02-18,Product Quality,High,10,3
TKT_007774,CUST_01171,2023-11-14,Return,Low,1,4
TKT_007775,CUST_03326,2022-06-21,Payment,Low,5,5
TKT_007776,CUST_02638,2022-01-10,Account,Medium,2,4
TKT_007777,CUST_00437,2022-12-11,Delivery,Low,1,4
TKT_007778,CUST_00985,2022-12-14,Product Quality,High,1,5
TKT_007779,CUST_02803,2023-09-26,Return,Low,5,4
TKT_007780,CUST_00992,2023-07-07,Return,Low,1,1
TKT_007781,CUST_01916,2023-11-29,Delivery,High,10,4
TKT_007782,CUST_03622,2023-03-06,Other,Medium,3,5
TKT_007783,CUST_01072,2024-02-22,Account,Medium,3,1
TKT_007784,CUST_04527,2023-06-03,Payment,Medium,2,4
TKT_007785,CUST_04532,2023-10-04,Payment,Low,10,4
TKT_007786,CUST_00988,2024-02-08,Return,Low,2,3
TKT_007787,CUST_00409,2023-08-27,Account,Medium,5,4
TKT_007788,CUST_00754,2022-04-30,Account,Low,7,5
TKT_007789,CUST_03863,2024-06-03,Product Quality,Medium,3,1
TKT_007790,CUST_04058,2023-06-11,Product Quality,High,2,3
TKT_007791,CUST_01992,2022-11-17,Payment,Medium,5,4
TKT_007792,CUST_00357,2024-02-24,Return,High,2,4
TKT_007793,CUST_01155,2023-12-06,Account,High,3,4
TKT_007794,CUST_00220,2022-08-14,Payment,Low,3,5
TKT_007795,CUST_04383,2022-10-04,Delivery,High,3,4
TKT_007796,CUST_02793,2023-07-19,Other,Low,3,
TKT_007797,CUST_04343,2023-11-07,Payment,Medium,1,5
TKT_007798,CUST_03282,2024-03-09,Return,Medium,1,5
TKT_007799,CUST_02849,2024-05-02,Account,Medium,3,4
TKT_007800,CUST_03799,2023-05-12,Return,Medium,7,4
TKT_007801,CUST_00763,2023-05-07,Product Quality,High,3,4
TKT_007802,CUST_02710,2024-03-10,Account,Low,1,4
TKT_007803,CUST_02642,2023-11-17,Payment,Medium,1,4
TKT_007804,CUST_03049,2023-11-03,Product Quality,Medium,10,4
TKT_007805,CUST_00111,2024-02-28,Product Quality,Low,1,5
TKT_007806,CUST_00452,2023-07-13,Payment,High,3,
TKT_007807,CUST_02992,2023-06-27,Account,Medium,5,2
TKT_007808,CUST_01606,2022-05-07,Delivery,Low,1,3
TKT_007809,CUST_01540,2022-01-08,Account,Medium,3,5
TKT_007810,CUST_00147,2022-10-30,Account,Medium,3,5
TKT_007811,CUST_01125,2023-12-29,App Issue,High,2,4
TKT_007812,CUST_03339,2023-06-15,Other,Low,1,5
TKT_007813,CUST_02492,2023-07-19,Account,Low,5,5
TKT_007814,CUST_00568,2024-03-11,Payment,Low,5,3
TKT_007815,CUST_04068,2024-01-05,Other,Medium,3,4
TKT_007816,CUST_04299,2023-08-12,App Issue,Medium,5,2
TKT_007817,CUST_00224,2024-04-15,Other,High,3,4
TKT_007818,CUST_03417,2022-09-05,Return,Medium,1,3
TKT_007819,CUST_02977,2024-04-27,Account,Medium,5,1
TKT_007820,CUST_04035,2022-04-22,Other,Low,5,5
TKT_007821,CUST_02770,2024-02-10,Payment,Medium,1,5
TKT_007822,CUST_03928,2023-05-12,Account,Low,5,3
TKT_007823,CUST_03438,2022-09-13,Product Quality,Medium,1,5
TKT_007824,CUST_03019,2023-04-10,Payment,Low,1,2
TKT_007825,CUST_00088,2022-08-15,Payment,Medium,3,4
TKT_007826,CUST_03896,2023-09-14,Delivery,High,10,2
TKT_007827,CUST_02614,2023-09-05,Payment,Low,10,4
TKT_007828,CUST_01162,2024-03-06,Product Quality,Medium,2,4
TKT_007829,CUST_01282,2024-04-26,Account,Medium,7,4
TKT_007830,CUST_04368,2023-03-07,Product Quality,Low,1,4
TKT_007831,CUST_00415,2022-08-24,Product Quality,Low,1,
TKT_007832,CUST_03053,2022-05-21,App Issue,Low,1,4
TKT_007833,CUST_03344,2024-03-11,Account,High,1,5
TKT_007834,CUST_02051,2023-12-22,Return,Medium,1,4
TKT_007835,CUST_01521,2024-04-22,Delivery,Medium,3,
TKT_007836,CUST_01573,2023-05-19,Payment,High,2,5
TKT_007837,CUST_02637,2024-04-23,Other,Medium,2,3
